chapter	kind	path	ext	basename
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/generate_data_chapter05.err	.err	generate_data_chapter05.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/generate_data_chapter05.out	.out	generate_data_chapter05.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig01_bbn_reaction_network.err	.err	plot_fig01_bbn_reaction_network.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig01_bbn_reaction_network.out	.out	plot_fig01_bbn_reaction_network.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig02_dh_model_vs_obs.err	.err	plot_fig02_dh_model_vs_obs.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig02_dh_model_vs_obs.out	.out	plot_fig02_dh_model_vs_obs.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig03_yp_model_vs_obs.err	.err	plot_fig03_yp_model_vs_obs.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig03_yp_model_vs_obs.out	.out	plot_fig03_yp_model_vs_obs.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig04_chi2_vs_T.err	.err	plot_fig04_chi2_vs_T.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run/scripts/chapter05/plot_fig04_chi2_vs_T.out	.out	plot_fig04_chi2_vs_T.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/generate_data_chapter05.err	.err	generate_data_chapter05.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/generate_data_chapter05.out	.out	generate_data_chapter05.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig01_bbn_reaction_network.err	.err	plot_fig01_bbn_reaction_network.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig01_bbn_reaction_network.out	.out	plot_fig01_bbn_reaction_network.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig02_dh_model_vs_obs.err	.err	plot_fig02_dh_model_vs_obs.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig02_dh_model_vs_obs.out	.out	plot_fig02_dh_model_vs_obs.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig03_yp_model_vs_obs.err	.err	plot_fig03_yp_model_vs_obs.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig03_yp_model_vs_obs.out	.out	plot_fig03_yp_model_vs_obs.out
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig04_chi2_vs_T.err	.err	plot_fig04_chi2_vs_T.err
5	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter05/plot_fig04_chi2_vs_T.out	.out	plot_fig04_chi2_vs_T.out
5	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter05/__pycache__/generate_data_chapter05.cpython-312.pyc	.pyc	generate_data_chapter05.cpython-312.pyc
5	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter05/__pycache__/plot_fig01_bbn_reaction_network.cpython-312.pyc	.pyc	plot_fig01_bbn_reaction_network.cpython-312.pyc
5	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter05/__pycache__/plot_fig02_dh_model_vs_obs.cpython-312.pyc	.pyc	plot_fig02_dh_model_vs_obs.cpython-312.pyc
5	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter05/__pycache__/plot_fig03_yp_model_vs_obs.cpython-312.pyc	.pyc	plot_fig03_yp_model_vs_obs.cpython-312.pyc
5	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter05/__pycache__/plot_fig04_chi2_vs_T.cpython-312.pyc	.pyc	plot_fig04_chi2_vs_T.cpython-312.pyc
5	scripts	_tmp/patch_cli_v1/scripts/chapter05/plot_fig01_bbn_reaction_network.py	.py	plot_fig01_bbn_reaction_network.py
5	scripts	_tmp/patch_cli_v1/scripts/chapter05/plot_fig02_dh_model_vs_obs.py	.py	plot_fig02_dh_model_vs_obs.py
5	scripts	_tmp/patch_cli_v1/scripts/chapter05/plot_fig03_yp_model_vs_obs.py	.py	plot_fig03_yp_model_vs_obs.py
5	scripts	_tmp/patch_cli_v1/scripts/chapter05/plot_fig04_chi2_vs_T.py	.py	plot_fig04_chi2_vs_T.py
5	scripts	_tmp/patch_savefig_v1b/scripts/chapter05/plot_fig01_bbn_reaction_network.py	.py	plot_fig01_bbn_reaction_network.py
5	scripts	_tmp/patch_savefig_v1b/scripts/chapter05/plot_fig02_dh_model_vs_obs.py	.py	plot_fig02_dh_model_vs_obs.py
5	scripts	zz-out/pass14_run/scripts/chapter05/generate_data_chapter05.err	.err	generate_data_chapter05.err
5	scripts	zz-out/pass14_run/scripts/chapter05/generate_data_chapter05.out	.out	generate_data_chapter05.out
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig01_bbn_reaction_network.err	.err	plot_fig01_bbn_reaction_network.err
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig01_bbn_reaction_network.out	.out	plot_fig01_bbn_reaction_network.out
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig02_dh_model_vs_obs.err	.err	plot_fig02_dh_model_vs_obs.err
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig02_dh_model_vs_obs.out	.out	plot_fig02_dh_model_vs_obs.out
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig03_yp_model_vs_obs.err	.err	plot_fig03_yp_model_vs_obs.err
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig03_yp_model_vs_obs.out	.out	plot_fig03_yp_model_vs_obs.out
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig04_chi2_vs_T.err	.err	plot_fig04_chi2_vs_T.err
5	scripts	zz-out/pass14_run/scripts/chapter05/plot_fig04_chi2_vs_T.out	.out	plot_fig04_chi2_vs_T.out
5	scripts	zz-out/pass14_run2/scripts/chapter05/generate_data_chapter05.err	.err	generate_data_chapter05.err
5	scripts	zz-out/pass14_run2/scripts/chapter05/generate_data_chapter05.out	.out	generate_data_chapter05.out
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig01_bbn_reaction_network.err	.err	plot_fig01_bbn_reaction_network.err
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig01_bbn_reaction_network.out	.out	plot_fig01_bbn_reaction_network.out
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig02_dh_model_vs_obs.err	.err	plot_fig02_dh_model_vs_obs.err
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig02_dh_model_vs_obs.out	.out	plot_fig02_dh_model_vs_obs.out
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig03_yp_model_vs_obs.err	.err	plot_fig03_yp_model_vs_obs.err
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig03_yp_model_vs_obs.out	.out	plot_fig03_yp_model_vs_obs.out
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig04_chi2_vs_T.err	.err	plot_fig04_chi2_vs_T.err
5	scripts	zz-out/pass14_run2/scripts/chapter05/plot_fig04_chi2_vs_T.out	.out	plot_fig04_chi2_vs_T.out
5	scripts	scripts/chapter05/__pycache__/generate_data_chapter05.cpython-312.pyc	.pyc	generate_data_chapter05.cpython-312.pyc
5	scripts	scripts/chapter05/__pycache__/plot_fig01_bbn_reaction_network.cpython-312.pyc	.pyc	plot_fig01_bbn_reaction_network.cpython-312.pyc
5	scripts	scripts/chapter05/__pycache__/plot_fig02_dh_model_vs_obs.cpython-312.pyc	.pyc	plot_fig02_dh_model_vs_obs.cpython-312.pyc
5	scripts	scripts/chapter05/__pycache__/plot_fig03_yp_model_vs_obs.cpython-312.pyc	.pyc	plot_fig03_yp_model_vs_obs.cpython-312.pyc
5	scripts	scripts/chapter05/__pycache__/plot_fig04_chi2_vs_T.cpython-312.pyc	.pyc	plot_fig04_chi2_vs_T.cpython-312.pyc
5	scripts	scripts/chapter05/generate_data_chapter05.py	.py	generate_data_chapter05.py
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak.20251104T200532Z	.20251104T200532Z	generate_data_chapter05.py.bak.20251104T200532Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak.20251104T202139Z	.20251104T202139Z	generate_data_chapter05.py.bak.20251104T202139Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak.20251104T202456Z	.20251104T202456Z	generate_data_chapter05.py.bak.20251104T202456Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak.20251104T203914Z	.20251104T203914Z	generate_data_chapter05.py.bak.20251104T203914Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak.20251104T204319Z	.20251104T204319Z	generate_data_chapter05.py.bak.20251104T204319Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak_20251031T173336Z	.bak_20251031T173336Z	generate_data_chapter05.py.bak_20251031T173336Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_data_chapter05.py.bak_20251031T204500Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_data_chapter05.py.bak_20251031T204856Z
5	scripts	scripts/chapter05/generate_data_chapter05.py.rescue.20251105T160822Z.bak	.bak	generate_data_chapter05.py.rescue.20251105T160822Z.bak
5	scripts	scripts/chapter05/generate_data_chapter05.py.rescue2.20251105T161809Z.bak	.bak	generate_data_chapter05.py.rescue2.20251105T161809Z.bak
5	scripts	scripts/chapter05/generate_data_chapter05.py.rescue3.20251105T162439Z.bak	.bak	generate_data_chapter05.py.rescue3.20251105T162439Z.bak
5	scripts	scripts/chapter05/generate_data_chapter05.py.rescue3b.20251105T162818Z.bak	.bak	generate_data_chapter05.py.rescue3b.20251105T162818Z.bak
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py	.py	plot_fig01_bbn_reaction_network.py
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig01_bbn_reaction_network.py.bak.20251104T202139Z
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig01_bbn_reaction_network.py.bak.20251104T202456Z
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig01_bbn_reaction_network.py.bak.20251104T203914Z
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py.bak_20251031T173336Z	.bak_20251031T173336Z	plot_fig01_bbn_reaction_network.py.bak_20251031T173336Z
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig01_bbn_reaction_network.py.bak_20251031T204500Z
5	scripts	scripts/chapter05/plot_fig01_bbn_reaction_network.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig01_bbn_reaction_network.py.bak_20251031T204856Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py	.py	plot_fig02_dh_model_vs_obs.py
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig02_dh_model_vs_obs.py.bak.20251104T200532Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig02_dh_model_vs_obs.py.bak.20251104T202139Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig02_dh_model_vs_obs.py.bak.20251104T202456Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig02_dh_model_vs_obs.py.bak.20251104T203914Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak_20251031T173337Z	.bak_20251031T173337Z	plot_fig02_dh_model_vs_obs.py.bak_20251031T173337Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig02_dh_model_vs_obs.py.bak_20251031T204500Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_dh_model_vs_obs.py.bak_20251031T204856Z
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.rescue.20251105T160822Z.bak	.bak	plot_fig02_dh_model_vs_obs.py.rescue.20251105T160822Z.bak
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.rescue2.20251105T161809Z.bak	.bak	plot_fig02_dh_model_vs_obs.py.rescue2.20251105T161809Z.bak
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.rescue3.20251105T162439Z.bak	.bak	plot_fig02_dh_model_vs_obs.py.rescue3.20251105T162439Z.bak
5	scripts	scripts/chapter05/plot_fig02_dh_model_vs_obs.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig02_dh_model_vs_obs.py.rescue3b.20251105T162818Z.bak
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py	.py	plot_fig03_yp_model_vs_obs.py
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_yp_model_vs_obs.py.bak.20251104T202456Z
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig03_yp_model_vs_obs.py.bak.20251104T203914Z
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig03_yp_model_vs_obs.py.bak.20251104T204319Z
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py.bak_20251031T173337Z	.bak_20251031T173337Z	plot_fig03_yp_model_vs_obs.py.bak_20251031T173337Z
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig03_yp_model_vs_obs.py.bak_20251031T204500Z
5	scripts	scripts/chapter05/plot_fig03_yp_model_vs_obs.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig03_yp_model_vs_obs.py.bak_20251031T204856Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py	.py	plot_fig04_chi2_vs_T.py
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig04_chi2_vs_T.py.bak.20251104T200532Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig04_chi2_vs_T.py.bak.20251104T202139Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig04_chi2_vs_T.py.bak.20251104T202456Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig04_chi2_vs_T.py.bak.20251104T203914Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig04_chi2_vs_T.py.bak.20251104T204319Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak_20251031T173338Z	.bak_20251031T173338Z	plot_fig04_chi2_vs_T.py.bak_20251031T173338Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig04_chi2_vs_T.py.bak_20251031T204500Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig04_chi2_vs_T.py.bak_20251031T204856Z
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.rescue.20251105T160822Z.bak	.bak	plot_fig04_chi2_vs_T.py.rescue.20251105T160822Z.bak
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.rescue2.20251105T161809Z.bak	.bak	plot_fig04_chi2_vs_T.py.rescue2.20251105T161809Z.bak
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.rescue3.20251105T162439Z.bak	.bak	plot_fig04_chi2_vs_T.py.rescue3.20251105T162439Z.bak
5	scripts	scripts/chapter05/plot_fig04_chi2_vs_T.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig04_chi2_vs_T.py.rescue3b.20251105T162818Z.bak
5	scripts	scripts/chapter05/requirements.txt	.txt	requirements.txt
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/01_P_vs_T.dat.lock.json	.json	01_P_vs_T.dat.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_alpha_evolution.csv.lock.json	.json	06_alpha_evolution.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cls_spectrum.dat.lock.json	.json	06_cls_spectrum.dat.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cls_spectrum_lcdm.dat.lock.json	.json	06_cls_spectrum_lcdm.dat.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cmb_chi2_scan2D.csv.lock.json	.json	06_cmb_chi2_scan2D.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cmb_full_results.csv.lock.json	.json	06_cmb_full_results.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_Tm_scan.csv.lock.json	.json	06_delta_Tm_scan.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_cls.csv.lock.json	.json	06_delta_cls.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_cls_relative.csv.lock.json	.json	06_delta_cls_relative.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_rs_scan.csv.lock.json	.json	06_delta_rs_scan.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_rs_scan2D.csv.lock.json	.json	06_delta_rs_scan2D.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_rs_scan_full.csv.lock.json	.json	06_delta_rs_scan_full.csv.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_hubble_mcgt.dat.lock.json	.json	06_hubble_mcgt.dat.lock.json
6	data	_autofix_sandbox/20251105T145604Z/attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_params_cmb.json.lock.json	.json	06_params_cmb.json.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/01_P_vs_T.dat.lock.json	.json	01_P_vs_T.dat.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_alpha_evolution.csv.lock.json	.json	06_alpha_evolution.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cls_spectrum.dat.lock.json	.json	06_cls_spectrum.dat.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cls_spectrum_lcdm.dat.lock.json	.json	06_cls_spectrum_lcdm.dat.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cmb_chi2_scan2D.csv.lock.json	.json	06_cmb_chi2_scan2D.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_cmb_full_results.csv.lock.json	.json	06_cmb_full_results.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_Tm_scan.csv.lock.json	.json	06_delta_Tm_scan.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_cls.csv.lock.json	.json	06_delta_cls.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_cls_relative.csv.lock.json	.json	06_delta_cls_relative.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_rs_scan.csv.lock.json	.json	06_delta_rs_scan.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_rs_scan2D.csv.lock.json	.json	06_delta_rs_scan2D.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_delta_rs_scan_full.csv.lock.json	.json	06_delta_rs_scan_full.csv.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_hubble_mcgt.dat.lock.json	.json	06_hubble_mcgt.dat.lock.json
6	data	attic/cleanup_20251029T134449Z/_attic_untracked/suffix_staging/20251028T203652Z/assets/zz-data/chapter06/06_params_cmb.json.lock.json	.json	06_params_cmb.json.lock.json
6	data	assets/zz-data/chapter06/01_P_vs_T.dat	.dat	01_P_vs_T.dat
6	data	assets/zz-data/chapter06/06_alpha_evolution.csv	.csv	06_alpha_evolution.csv
6	data	assets/zz-data/chapter06/06_cls_spectrum.dat	.dat	06_cls_spectrum.dat
6	data	assets/zz-data/chapter06/06_cls_spectrum_lcdm.dat	.dat	06_cls_spectrum_lcdm.dat
6	data	assets/zz-data/chapter06/06_cmb_chi2_scan2D.csv	.csv	06_cmb_chi2_scan2D.csv
6	data	assets/zz-data/chapter06/06_cmb_full_results.csv	.csv	06_cmb_full_results.csv
6	data	assets/zz-data/chapter06/06_delta_Tm_scan.csv	.csv	06_delta_Tm_scan.csv
6	data	assets/zz-data/chapter06/06_delta_cls.csv	.csv	06_delta_cls.csv
6	data	assets/zz-data/chapter06/06_delta_cls_relative.csv	.csv	06_delta_cls_relative.csv
6	data	assets/zz-data/chapter06/06_delta_rs_scan.csv	.csv	06_delta_rs_scan.csv
6	data	assets/zz-data/chapter06/06_delta_rs_scan2D.csv	.csv	06_delta_rs_scan2D.csv
6	data	assets/zz-data/chapter06/06_delta_rs_scan_full.csv	.csv	06_delta_rs_scan_full.csv
6	data	assets/zz-data/chapter06/06_hubble_mcgt.dat	.dat	06_hubble_mcgt.dat
6	data	assets/zz-data/chapter06/06_params_cmb.json	.json	06_params_cmb.json
6	figures	_autofix_sandbox/20251105T145604Z/assets/zz-figures/chapter06/06_fig_01_schema_data_flow_cmb.png	.png	fig_01_schema_data_flow_cmb.png
6	figures	_autofix_sandbox/20251105T145604Z/assets/zz-figures/chapter06/06_fig_03_delta_cls_rel.png	.png	fig_03_delta_cls_rel.png
6	figures	_autofix_sandbox/20251105T145604Z/assets/zz-figures/chapter06/06_fig_04_delta_rs_vs_params.png	.png	fig_04_delta_rs_vs_params.png
6	figures	_autofix_sandbox/20251105T145604Z/assets/zz-figures/chapter06/06_fig_05_heatmap_delta_chi2.png	.png	fig_05_heatmap_delta_chi2.png
6	figures	assets/zz-figures/chapter06/06_fig_01_cmb_dataflow_diagram.png	.png	06_fig_01_cmb_dataflow_diagram.png
6	figures	assets/zz-figures/chapter06/06_fig_02_cls_lcdm_vs_mcgt.png	.png	06_fig_02_cls_lcdm_vs_mcgt.png
6	figures	assets/zz-figures/chapter06/06_fig_03_delta_cls_relative.png	.png	06_fig_03_delta_cls_relative.png
6	figures	assets/zz-figures/chapter06/06_fig_04_delta_rs_vs_params.png	.png	06_fig_04_delta_rs_vs_params.png
6	figures	assets/zz-figures/chapter06/06_fig_05_delta_chi2_heatmap.png	.png	06_fig_05_delta_chi2_heatmap.png
6	latex	06-rayonnement-cmb/CHAPTER06_GUIDE.txt	.txt	CHAPTER06_GUIDE.txt
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/generate_data_chapter06.py.pass11c	.pass11c	generate_data_chapter06.py.pass11c
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/generate_pdot_plateau_vs_z.py.pass11c	.pass11c	generate_pdot_plateau_vs_z.py.pass11c
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/plot_fig01_cmb_dataflow_diagram.py.pass11c	.pass11c	plot_fig01_cmb_dataflow_diagram.py.pass11c
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/plot_fig02_cls_lcdm_vs_mcgt.py.pass11c	.pass11c	plot_fig02_cls_lcdm_vs_mcgt.py.pass11c
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/plot_fig03_delta_cls_relative.py.pass11c	.pass11c	plot_fig03_delta_cls_relative.py.pass11c
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/plot_fig04_delta_rs_vs_params.py.pass11c	.pass11c	plot_fig04_delta_rs_vs_params.py.pass11c
6	scripts	_attic_untracked/github_old/20251028T201526Z/scripts/chapter06/plot_fig05_delta_chi2_heatmap.py.pass11c	.pass11c	plot_fig05_delta_chi2_heatmap.py.pass11c
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter06/generate_data_chapter06.py	.py	generate_data_chapter06.py
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter06/generate_pdot_plateau_vs_z.py	.py	generate_pdot_plateau_vs_z.py
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter06/plot_fig01_cmb_dataflow_diagram.py	.py	plot_fig01_cmb_dataflow_diagram.py
6	scripts	_attic_untracked/help_shim_backup_20251106T192653/scripts/chapter06/plot_fig02_cls_lcdm_vs_mcgt.py	.py	plot_fig02_cls_lcdm_vs_mcgt.py
