ell,delta_Cl_rel
2980,-0.00039949420150884495
2981,-0.0003995977969182975
2982,-0.00039970380229995624
2983,-0.0003998130636919801
2984,-0.00039992431037695804
2985,-0.00040003838664483775
2986,-0.0004001540125113541
2987,-0.00040027309822102743
2988,-0.0004003932924999898
2989,-0.0004005165098243421
2990,-0.00040064253352862155
2991,-0.0004007700705996449
2992,-0.00040089889598053744
2993,-0.00040102986343946854
2994,-0.00040116383505275417
2995,-0.0004012984303016083
2996,-0.0004014345096466004
2997,-0.0004015718548662877
2998,-0.0004017113393214843
2999,-0.0004018505686506036
3000,-0.00040199151219087525
